Date,ASML,BBD,BCS,BIDU,HDB,HMC,IBN,INFY,KB,MELI,MMYT,NTES,NVO,PBR,RDY,SAP,SHEL,SKM,SONY,TM,TSM,UMC,VALE,WIT,^SP500TR
2014-01-24,77.57098388671875,3.3102407455444336,12.284595489501953,161.3699951171875,7.219479084014893,28.1236572265625,5.596029758453369,5.435308456420898,28.643667221069336,93.49581909179688,21.139999389648438,11.826678276062012,14.429327964782715,3.347288131713867,7.568108558654785,62.97566223144531,37.87285232543945,16.425161361694336,3.121788263320923,84.996826171875,12.791144371032715,1.162376880645752,5.791450500488281,2.9470441341400146,3214.139892578125
2014-01-27,77.59754943847656,3.307206153869629,12.222966194152832,158.67999267578125,7.004972457885742,28.182870864868164,5.5117669105529785,5.3138747215271,28.43292999267578,93.71223449707031,21.56999969482422,11.813969612121582,14.165331840515137,3.358673334121704,7.477538108825684,63.211402893066406,37.64897537231445,16.067930221557617,3.0303003787994385,84.38394927978516,12.485379219055176,1.1399153470993042,5.8767523765563965,2.9172985553741455,3198.570068359375
2014-01-28,76.55254364013672,3.331479072570801,12.544800758361816,164.24000549316406,7.047427177429199,28.168067932128906,5.5728983879089355,5.300179958343506,27.82599639892578,96.26972961425781,22.049999237060547,12.112578392028809,14.24075984954834,3.318824052810669,7.667737007141113,63.048831939697266,37.60098648071289,16.539173126220703,3.065775156021118,84.96080017089844,12.492661476135254,1.128684639930725,5.926136493682861,2.9836535453796387,3218.2099609375
2014-01-29,75.8529052734375,3.2070798873901367,12.435242652893066,158.10000610351562,6.93123722076416,28.301288604736328,5.287066459655762,5.327570915222168,28.264333724975586,92.97449493408203,21.940000534057617,11.955328941345215,14.09367561340332,3.2277414798736572,7.578978061676025,62.52857971191406,37.57967758178711,16.577177047729492,2.996692657470703,84.50654602050781,12.383458137512207,1.128684639930725,6.092248439788818,2.9470441341400146,3185.699951171875
2014-01-30,75.48094940185547,3.2252838611602783,12.517411231994629,160.80999755859375,7.031786918640137,28.271682739257812,5.376285552978516,5.4106574058532715,28.449790954589844,95.3155746459961,25.1200008392334,12.068105697631836,14.493441581726074,3.2277414798736572,7.557240009307861,63.09762191772461,38.032752990722656,16.630382537841797,3.0116305351257324,84.47771453857422,12.47809886932373,1.1399153470993042,6.06082010269165,2.988229751586914,3221.780029296875
2014-01-31,74.9495849609375,3.194941759109497,12.25720500946045,156.5,6.991567134857178,27.761016845703125,5.315154075622559,5.348571300506592,28.28119468688965,94.91228485107422,27.75,11.907681465148926,14.961091041564941,3.190739393234253,7.557240009307861,62.122127532958984,36.833412170410156,16.675983428955078,2.9406795501708984,82.7471923828125,12.317936897277832,1.134299874305725,6.105715751647949,2.9607722759246826,3200.949951171875
2014-02-03,74.8875732421875,3.1039187908172607,11.805261611938477,150.52000427246094,6.839625358581543,26.969106674194336,5.1185407638549805,5.16231107711792,27.261219024658203,90.58424377441406,26.860000610351562,11.483598709106445,14.908296585083008,3.093963384628296,7.52463436126709,61.040958404541016,36.14577865600586,16.303550720214844,2.8473246097564697,81.29789733886719,12.208736419677734,1.1230692863464355,5.9171576499938965,2.873826026916504,3127.8701171875
2014-02-04,74.4713363647461,3.2524187564849854,11.9353666305542,155.82000732421875,7.034021854400635,26.584260940551758,5.392806529998779,5.211614608764648,28.078889846801758,90.00386810302734,28.25,11.410537719726562,14.927157402038574,3.139504909515381,7.638754367828369,61.227935791015625,36.172420501708984,16.17433738708496,3.006028413772583,81.11042022705078,12.186897277832031,1.117453932762146,6.110206127166748,2.9035701751708984,3151.93994140625
2014-02-05,75.41895294189453,3.2341997623443604,11.921672821044922,152.10000610351562,7.000504970550537,26.621274948120117,5.2176737785339355,5.161398410797119,28.003021240234375,91.80396270751953,28.31999969482422,11.370830535888672,15.481545448303223,3.0683467388153076,7.559051990509033,60.992183685302734,36.316349029541016,15.87031078338623,2.968686103820801,83.39613342285156,11.983051300048828,1.106223225593567,6.294276237487793,2.8692493438720703,3146.489990234375
2014-02-06,76.9067611694336,3.3617453575134277,12.236663818359375,155.0500030517578,7.192667007446289,26.569459915161133,5.287066459655762,5.251787185668945,28.71953010559082,92.45317077636719,27.780000686645508,11.359709739685059,15.817200660705566,3.193585157394409,7.656868934631348,62.00830078125,36.66282653808594,16.21994400024414,3.084446430206299,83.61243438720703,12.36889934539795,1.117453932762146,6.500792503356934,2.901282548904419,3187.25
2014-02-07,77.5444107055664,3.36781644821167,12.359918594360352,161.13999938964844,7.217245101928711,27.050519943237305,5.303588390350342,5.26548433303833,28.963987350463867,93.71223449707031,27.59000015258789,11.567776679992676,16.1603946685791,3.2277414798736572,7.7854790687561035,62.341609954833984,36.89204406738281,16.23514747619629,3.1404590606689453,84.6363296508789,12.492661476135254,1.1230692863464355,6.455898284912109,2.9401798248291016,3229.64990234375
2014-02-10,77.5267105102539,3.3344125747680664,12.469482421875,164.24000549316406,7.286513805389404,26.998720169067383,5.336632251739502,5.251787185668945,28.255903244018555,93.37779998779297,27.09000015258789,11.497894287109375,16.190567016601562,3.2163565158843994,7.816274166107178,62.03269577026367,36.844078063964844,16.09832763671875,3.1143195629119873,84.39117431640625,12.565465927124023,1.111838698387146,6.244891166687012,2.9401798248291016,3234.7900390625
2014-02-11,79.35992431640625,3.399024248123169,12.051775932312012,166.2899932861328,7.467502117156982,27.161537170410156,5.478722095489502,5.346744537353516,28.66895866394043,93.77124786376953,26.65999984741211,11.38670825958252,16.22451400756836,3.318824052810669,7.778233051300049,63.47154998779297,37.686283111572266,16.242746353149414,3.1946043968200684,85.01849365234375,12.660099983215332,1.111838698387146,6.496303558349609,2.9401798248291016,3270.739990234375
2014-02-12,77.87210845947266,3.3285982608795166,11.921672821044922,167.0500030517578,7.425048351287842,27.546384811401367,5.566289901733398,5.335786819458008,28.997709274291992,91.56787872314453,26.65999984741211,11.364474296569824,16.171707153320312,3.261897563934326,7.738381385803223,63.41463851928711,37.9184455871582,16.17433738708496,3.233814239501953,84.76611328125,12.65281867980957,1.1230692863464355,6.375086307525635,2.9264509677886963,3271.469970703125
